profile_link,education
https://www.whitecase.com/people/alicia-bali,Master 2 Professional Universite Paris II Pantheon-Assas
https://www.whitecase.com/people/alicia-bali,M.S.c Strategy and Management of International Business ESSEC Business School
https://www.whitecase.com/people/laure-bauduret,Programme Grande Ecole HEC (School of Management)
https://www.whitecase.com/people/laure-bauduret,Master 2 Business and Tax Law Pantheon-Sorbonne (Paris 1)
https://www.whitecase.com/people/laure-bauduret,Master 1 Business Law Pantheon-Sorbonne (Paris 1)
https://www.whitecase.com/people/barbara-bensoussan,JD UCLA School of Law
https://www.whitecase.com/people/barbara-bensoussan,BA Political Science UCLA
https://www.whitecase.com/people/ahmed-boulahcen,LLM International Financial Law King's College London
https://www.whitecase.com/people/ahmed-boulahcen,Master 2 Financial Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/ahmed-boulahcen,Master 2 Business Law Paris Dauphine University
https://www.whitecase.com/people/ahmed-boulahcen,Master 1 Business Law Universite de Paris I Pantheon Sorbonne
https://www.whitecase.com/people/pierre-boussard,"Universite Paris I, Pantheon-Sorbonne"
https://www.whitecase.com/people/pierre-boussard,"University Paris II, Pantheon-Assas"
https://www.whitecase.com/people/henri-bousseau,MSc Management EM Lyon Business School
https://www.whitecase.com/people/henri-bousseau,Post-Master's Degree Corporate Tax Law Universite Paris Dauphine
https://www.whitecase.com/people/henri-bousseau,Master's Degree Business Law Universite Paris II Pantheon-Assas
https://www.whitecase.com/people/henri-bousseau,Bachelor's Degree Law Universite Paris II Pantheon-Assas
https://www.whitecase.com/people/heloise-broc,Master II International Business Law University of Paris Sud XI Jean Monnet
https://www.whitecase.com/people/heloise-broc,Master I International Business Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/alain-chan-hon,Paris Bar School
https://www.whitecase.com/people/alain-chan-hon,Master II Law and Finance Paris Dauphine University
https://www.whitecase.com/people/alain-chan-hon,LLM International Financial Law King's College London
https://www.whitecase.com/people/faustine-chapelin,"LLM Queen Mary School of International Arbitration, London"
https://www.whitecase.com/people/faustine-chapelin,Master II University of Paris-Dauphine Paris
https://www.whitecase.com/people/alice-chavaillard,LLM Cornell Law School New York
https://www.whitecase.com/people/alice-chavaillard,Post-Master's Degree in Banking and Financial Law University of Paris II Pantheon-Assas
https://www.whitecase.com/people/alice-chavaillard,Post-Master's Degree in Business Law University of Paris II Pantheon-Assas
https://www.whitecase.com/people/alice-chavaillard,Master's Degree in Business Law University of Paris II Pantheon-Assas
https://www.whitecase.com/people/emmanuel-chevignon,"Master 2 - Business and Tax Law Universite Pantheon-Assas, Paris II"
https://www.whitecase.com/people/emmanuel-chevignon,"Master 1 - Business Law Universite Paris Ouest, Nanterre La Defense"
https://www.whitecase.com/people/hugo-chevillot,"Master 2 Business and Taw Law Universite Pantheon-Assas, Paris II"
https://www.whitecase.com/people/hugo-chevillot,Master of Laws (LLM) International Financial Law King's College London
https://www.whitecase.com/people/benedicte-cheyrou-lagreze,Post-Master's Degree Law and Business HEC Lausanne Switzerland
https://www.whitecase.com/people/benedicte-cheyrou-lagreze,Post-Master's Degree European Business law University of Nice Sophia-Antipolis France
https://www.whitecase.com/people/benedicte-cheyrou-lagreze,Master's Degree Business law University of East Anglia England
https://www.whitecase.com/people/anouk-clamens,Master II Business Law University of Paris II Pantheon-Assas (MA equivalent)
https://www.whitecase.com/people/anouk-clamens,MBA University of Paris II Pantheon-Assas
https://www.whitecase.com/people/charles-connesson,"Master 2 in Business Law, Corporate Law University of Paris X Nanterre"
https://www.whitecase.com/people/charles-connesson,"Master 1 in Business Law, Financial Markets & Banking University of Paris X Nanterre"
https://www.whitecase.com/people/charles-connesson,Bachelor's Degree General Public & Private Law University of Paris X Nanterre
https://www.whitecase.com/people/camille-coulon,Master II European and International Business Law University of Paris-Dauphine
https://www.whitecase.com/people/camille-coulon,Master I Business Law University of Paris-Dauphine
https://www.whitecase.com/people/michel-courtois,LLM Business Law University of Paris II Pantheon-Assas INSEAD
https://www.whitecase.com/people/michel-courtois,Post-Master's Degree Business Law University of Paris V Rene Descartes
https://www.whitecase.com/people/michel-courtois,Master's Degree Business Law University of Paris II Pantheon-Assas
https://www.whitecase.com/people/anna-dai,LLM Harvard Law School Marco Polo Fellow
https://www.whitecase.com/people/anna-dai,Master of Laws in International Law Fudan University
https://www.whitecase.com/people/anna-dai,LLB East China University of Political Science and Law
https://www.whitecase.com/people/anna-dai,Certificate International Academy for Arbitration Law
https://www.whitecase.com/people/anna-dai,Certificate Program in Mediation Bucerius Law School
https://www.whitecase.com/people/mathieu-damnon,Advanced Master's Degree in International Business Law and Management ESSEC
https://www.whitecase.com/people/mathieu-damnon,Post-Master's Degree in European Business Law University of Paris II Pantheon-Assas
https://www.whitecase.com/people/mathieu-damnon,Master Degree in English Law University College London
https://www.whitecase.com/people/bettina-de-catalogne,JD Columbia Law School
https://www.whitecase.com/people/bettina-de-catalogne,BA Economics New York University
https://www.whitecase.com/people/quirec-de-kersauson,Master 2 Public Law University of Paris II Pantheon-Assas
https://www.whitecase.com/people/quirec-de-kersauson,Master 2 European Litigation University of Paris II Pantheon-Assas
https://www.whitecase.com/people/quirec-de-kersauson,Diploma European Affairs Paris Institute of Political Studies
https://www.whitecase.com/people/agathe-delalande,MM HEC Paris
https://www.whitecase.com/people/agathe-delalande,Post-Master's Degree Paris I La Sorbonne University
https://www.whitecase.com/people/nelson-dijoux-coquillas,"LLM University of California, Berkeley"
https://www.whitecase.com/people/nelson-dijoux-coquillas,MBA University of Paris II Pantheon-Assas
https://www.whitecase.com/people/nelson-dijoux-coquillas,"Master II, Business Law University of Paris II Pantheon-Assas"
https://www.whitecase.com/people/nelson-dijoux-coquillas,"Master I, Law University of Paris-Dauphine"
https://www.whitecase.com/people/nelson-dijoux-coquillas,"Joint Licence degree, Law and Economics & Management University of Paris-Dauphine"
https://www.whitecase.com/people/gregoire-durand,LLM University of Chicago Law School
https://www.whitecase.com/people/gregoire-durand,Master II in Economic Law Sciences Po Law School
https://www.whitecase.com/people/gregoire-durand,Bachelor of Arts Sciences Po Paris (Institut d'Etudes Politiques de Paris)
https://www.whitecase.com/people/clementine-durney,CAPA Versailles Bar School
https://www.whitecase.com/people/clementine-durney,"Advanced Master's in Intellectual Property and New Technologies Paris I - Pantheon Sorbonne, and Paris-Sud (Sceaux)"
https://www.whitecase.com/people/clementine-durney,Master of Laws International Law Paris I - Pantheon Sorbonne
https://www.whitecase.com/people/polly-efstratiadi,Bar Professional Training Course (BPTC) BPP Law School
https://www.whitecase.com/people/polly-efstratiadi,Master of International Law University College London
https://www.whitecase.com/people/polly-efstratiadi,"BA, LLB Law (Hons) Oxford University"
https://www.whitecase.com/people/yasmine-el-achkar,"Master II Litigation, Arbitration and ADR Universite Paris II Pantheon-Assas"
https://www.whitecase.com/people/yasmine-el-achkar,"Master II Global Business Law and Governance Universite Paris 1 Pantheon-Sorbonne, Columbia Law School, and Sciences Po Paris"
https://www.whitecase.com/people/yasmine-el-achkar,Bachelor of Laws (LLB) International and European Law Universite Paris 1 - Pantheon-Sorbonne
https://www.whitecase.com/people/yasmine-el-achkar,Bachelor of Arts Political Studies American University of Beirut
https://www.whitecase.com/people/laure-elbaze,"LLM Business Law University of California, Berkeley"
https://www.whitecase.com/people/laure-elbaze,"ESSEC Business School, Grande Ecole"
https://www.whitecase.com/people/laure-elbaze,Post-Master's Degree Business Law University of Paris II Pantheon-Assas
https://www.whitecase.com/people/laure-elbaze,Master's Degree Business Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/maud-elezam,JD Loyola Law School Los Angeles
https://www.whitecase.com/people/maud-elezam,BA Political Science UCLA
https://www.whitecase.com/people/julie-ernewein,"Postgraduate Professional Degree, Master/DJCE in Business Law University of Nancy"
https://www.whitecase.com/people/julie-ernewein,"Master's Degree, Tax and Business Law University of Nancy"
https://www.whitecase.com/people/julien-etchegaray,LLM London School of Economics and Political Science
https://www.whitecase.com/people/julien-etchegaray,Master's Degree in Business and Tax Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/julien-etchegaray,Magistere of Business Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/julien-etchegaray,Bachelor's Degree Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/maud-fillon,MSc International Business Law and Management ESCP Europe Business School
https://www.whitecase.com/people/maud-fillon,"Master 1, Business Law, DJCE Universite Lyon III, Jean Moulin"
https://www.whitecase.com/people/maud-fillon,"Master 1, Business Law, DJCE Universite Lyon III, Jean Moulin"
https://www.whitecase.com/people/camille-fouque,Master of Laws (LLM) HEC Paris
https://www.whitecase.com/people/camille-fouque,Master 2 Public Law of Affairs Paris I - Pantheon Sorbonne
https://www.whitecase.com/people/emma-france,Diploma - Energy Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/emma-france,Master 2 - Public Business Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/emma-france,Master 2 - Public Affairs Institut d'Etudes Politiques d'Aix-en-Provence
https://www.whitecase.com/people/gustavo-gaspar-nogueira,LLM Queen Mary University of London
https://www.whitecase.com/people/gustavo-gaspar-nogueira,LLB University of Sao Paulo
https://www.whitecase.com/people/gustavo-gaspar-nogueira,Certificate in Law Ludwig Maximilian University of Munich
https://www.whitecase.com/people/maeva-gatineau,Magistere in Business Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/maeva-gatineau,Master 2 in Financial Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/maeva-gatineau,Master 1 in Business Law University of Paris I Pantheon-Sorbonne
https://www.whitecase.com/people/lisa-gehin,"Institute of Public Business Law (IDPA), 2020"
https://www.whitecase.com/people/lisa-gehin,Master 2 Public Law of Affairs University of Paris I Pantheon-Sorbonne
