profile_link,bar_court
https://www.whitecase.com/people/scott-greissman,US District Courts for the Southern and Eastern Districts of New York
https://www.whitecase.com/people/scott-greissman,Florida State Bar
https://www.whitecase.com/people/marius-griskonis,New York State Bar
https://www.whitecase.com/people/william-guerrieri,Illinois State Bar
https://www.whitecase.com/people/william-guerrieri,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/carolyn-pelling-gurland,New York State Bar
https://www.whitecase.com/people/carolyn-pelling-gurland,Illinois State Bar
https://www.whitecase.com/people/carolyn-pelling-gurland,Northern District of Illinois Bar
https://www.whitecase.com/people/carolyn-pelling-gurland,US Court of Appeals for the Seventh Circuit
https://www.whitecase.com/people/germaine-nicole-gurr,New York State Bar
https://www.whitecase.com/people/bojan-guzina,Illinois State Bar
https://www.whitecase.com/people/bojan-guzina,US District Court for the Northern District of Illinois
https://www.whitecase.com/people/daniel-hagan,District of Columbia Bar
https://www.whitecase.com/people/daniel-hagan,New Jersey State Bar
https://www.whitecase.com/people/daniel-hagan,US Court of Appeals for the District of Columbia Circuit
https://www.whitecase.com/people/daniel-hagan,US District Court for the District of New Jersey
https://www.whitecase.com/people/arlene-arin-hahn,New York State Bar
https://www.whitecase.com/people/arlene-arin-hahn,US District Court for the Eastern District of New York
https://www.whitecase.com/people/arlene-arin-hahn,US District Court for the Southern District of New York
https://www.whitecase.com/people/michael-hamburger,New York State Bar
https://www.whitecase.com/people/michael-hamburger,US District Court for the Eastern District of New York
https://www.whitecase.com/people/michael-hamburger,US District Court for the Southern District of New York
https://www.whitecase.com/people/michael-hamburger,US District Court for the Western District of New York
https://www.whitecase.com/people/michael-hamburger,US Court of Appeals for the First Circuit
https://www.whitecase.com/people/michael-hamburger,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/michael-hamburger,US Supreme Court
https://www.whitecase.com/people/jonathan-hamilton,District of Columbia Bar
https://www.whitecase.com/people/jonathan-hamilton,New York State Bar
https://www.whitecase.com/people/andrew-hammond,New York State Bar
https://www.whitecase.com/people/andrew-hammond,Massachusetts State Bar
https://www.whitecase.com/people/andrew-hammond,US District Court for the Eastern District of New York
https://www.whitecase.com/people/andrew-hammond,US District Court for the Southern District of New York
https://www.whitecase.com/people/andrew-hammond,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/andrew-hammond,US Supreme Court
https://www.whitecase.com/people/christian-hansen,New York State Bar
https://www.whitecase.com/people/christian-hansen,Florida State Bar
https://www.whitecase.com/people/erin-hanson,New York State Bar
https://www.whitecase.com/people/erin-hanson,"Queensland, Australia"
https://www.whitecase.com/people/alison-hanstead,US Patent and Trademark Office
https://www.whitecase.com/people/alison-hanstead,US Court of Appeals for the Federal Circuit
https://www.whitecase.com/people/alison-hanstead,US Court of Appeals for the First Circuit
https://www.whitecase.com/people/alison-hanstead,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/alison-hanstead,US District Court for the Eastern and Southern Districts of New York
https://www.whitecase.com/people/alison-hanstead,New York State Bar
https://www.whitecase.com/people/kim-havlin,New York State Bar
https://www.whitecase.com/people/kim-havlin,Ontario Bar
https://www.whitecase.com/people/kim-havlin,US District Court for the Eastern District of New York
https://www.whitecase.com/people/kim-havlin,US District Court for the Southern District of New York
https://www.whitecase.com/people/kim-havlin,US District Court for the Western District of New York
https://www.whitecase.com/people/kim-havlin,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/kim-havlin,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/jonathan-hawk,California State Bar
https://www.whitecase.com/people/jonathan-hawk,US District Court for the Central District of California
https://www.whitecase.com/people/jonathan-hawk,US District Court for the Eastern District of California
https://www.whitecase.com/people/jonathan-hawk,US District Court for the Northern District of California
https://www.whitecase.com/people/jonathan-hawk,US District Court for the Southern District of California
https://www.whitecase.com/people/scott-hershman,New York State Bar
https://www.whitecase.com/people/scott-hershman,US District Court for the Eastern District of New York
https://www.whitecase.com/people/scott-hershman,US District Court for the Southern District of New York
https://www.whitecase.com/people/scott-hershman,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/david-hille,New York State Bar
https://www.whitecase.com/people/david-hille,US District Court for the Eastern District of New York
https://www.whitecase.com/people/david-hille,US District Court for the Southern District of New York
https://www.whitecase.com/people/david-hille,US District Court for the District of Columbia
https://www.whitecase.com/people/david-hille,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/david-hille,US Court of Appeals for the Sixth Circuit
https://www.whitecase.com/people/j-frank-hogue,District of Columbia Bar
https://www.whitecase.com/people/j-frank-hogue,Maryland State Bar
https://www.whitecase.com/people/j-frank-hogue,US District Court for the District of Columbia
https://www.whitecase.com/people/j-frank-hogue,US Court of Appeals for the Eighth Circuit
https://www.whitecase.com/people/j-frank-hogue,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/j-frank-hogue,US Department of Veterans Affairs
https://www.whitecase.com/people/morgan-hollins,New York State Bar
https://www.whitecase.com/people/morgan-hollins,Texas State Bar
https://www.whitecase.com/people/mark-holmes,Texas State Bar
https://www.whitecase.com/people/mark-holmes,New York State Bar
https://www.whitecase.com/people/mark-holmes,Louisiana State Bar
https://www.whitecase.com/people/ryan-hopkins,Texas State Bar
https://www.whitecase.com/people/ryan-hopkins,California State Bar
https://www.whitecase.com/people/ryan-hopkins,US Patent and Trademark Office
https://www.whitecase.com/people/james-jian-hu,New York State Bar
https://www.whitecase.com/people/matthew-hurlock,New York State Bar
https://www.whitecase.com/people/ash-ilkhani,New York State Bar
https://www.whitecase.com/people/bibiana-jaimes,New York State Bar
https://www.whitecase.com/people/bibiana-jaimes,Colombia Bar
https://www.whitecase.com/people/douglas-jensen,New York State Bar
https://www.whitecase.com/people/douglas-jensen,US District Court for the Southern District of New York
https://www.whitecase.com/people/douglas-jensen,US District Court for the Eastern District of New York
https://www.whitecase.com/people/douglas-jensen,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/sang-ji,New York State Bar
https://www.whitecase.com/people/sang-ji,New Jersey State Bar
https://www.whitecase.com/people/sang-ji,US District Court for the District of New Jersey
https://www.whitecase.com/people/francisco-jijon,District of Columbia Bar
https://www.whitecase.com/people/francisco-jijon,Virginia State Bar
https://www.whitecase.com/people/david-johansen,New York State Bar
https://www.whitecase.com/people/roberto-kampfner,California State Bar
https://www.whitecase.com/people/roberto-kampfner,US District Court for the Eastern District of California
https://www.whitecase.com/people/roberto-kampfner,US District Court for the Northern District of California
https://www.whitecase.com/people/roberto-kampfner,US Bankruptcy Court for the Northern District of California
https://www.whitecase.com/people/roberto-kampfner,US Court of Appeals for the Ninth Circuit
https://www.whitecase.com/people/gary-kashar,New York State Bar
https://www.whitecase.com/people/gary-kashar,California State Bar
https://www.whitecase.com/people/gary-kashar,District of Columbia Bar
https://www.whitecase.com/people/matthew-kautz,New York State Bar
https://www.whitecase.com/people/michael-kavoukjian,New York State Bar
https://www.whitecase.com/people/michael-kavoukjian,Minnesota State Bar
https://www.whitecase.com/people/michael-kavoukjian,Florida State Bar
https://www.whitecase.com/people/michael-kavoukjian,US District Court for the Southern District of New York
https://www.whitecase.com/people/michael-kavoukjian,US District Court for the District of Minnesota
https://www.whitecase.com/people/richard-kebrdle,US District Court for the Southern District of Florida
https://www.whitecase.com/people/richard-kebrdle,Florida State Bar
https://www.whitecase.com/people/michael-kendall,Massachusetts State Bar
https://www.whitecase.com/people/michael-kendall,US Court of Appeals for the First Circuit
https://www.whitecase.com/people/michael-kendall,US District Court for the District of Massachusetts
https://www.whitecase.com/people/seth-kerschner,New York State Bar
https://www.whitecase.com/people/seth-kerschner,Massachusetts State Bar
https://www.whitecase.com/people/seth-kerschner,US District Court for the District of Massachusetts
https://www.whitecase.com/people/anna-kertesz,District of Columbia Bar
https://www.whitecase.com/people/anna-kertesz,Maryland State Bar
https://www.whitecase.com/people/anna-kertesz,US District Court for the District of Columbia
https://www.whitecase.com/people/elizabeth-kirk,New York State Bar
https://www.whitecase.com/people/eric-klar,Florida State Bar
https://www.whitecase.com/people/eric-klar,New York State Bar
https://www.whitecase.com/people/david-koschik,New York State Bar
https://www.whitecase.com/people/charles-koster,New York State Bar
https://www.whitecase.com/people/charles-koster,New Jersey State Bar
https://www.whitecase.com/people/charles-koster,US District Court for the Southern District of New York
https://www.whitecase.com/people/charles-koster,US District Court for the Eastern District of New York
https://www.whitecase.com/people/charles-koster,US Court of Appeals for the Second Circuit
https://www.whitecase.com/people/andrew-kreisberg,New York State Bar
